holiday,temp,rain,snow,weather,date,Time,traffic_volume
No,281.7,0,0,Drizzle,20-10-2012,09:00:00,3713
No,282.02,0,0,Rain,20-10-2012,10:00:00,3815
No,282.02,0,0,Drizzle,20-10-2012,10:00:00,3815
No,282.02,0,0,Mist,20-10-2012,10:00:00,3815
No,282.02,0,0,Rain,20-10-2012,10:00:00,3815
No,282.35,0,0,Rain,20-10-2012,11:00:00,4339
No,282.35,0,0,Mist,20-10-2012,11:00:00,4339
No,282.35,0,0,Drizzle,20-10-2012,11:00:00,4339
No,282.71,0,0,Rain,20-10-2012,12:00:00,4613
No,282.71,0,0,,20-10-2012,12:00:00,4613
No,282.71,0,0,Rain,20-10-2012,12:00:00,4613
No,282.71,0,0,Rain,20-10-2012,12:00:00,4613
No,283.31,0,0,Rain,20-10-2012,13:00:00,4507
No,283.79,0,0,Clouds,20-10-2012,14:00:00,4452
No,284.2,0,0,Clouds,20-10-2012,15:00:00,4636
No,284.32,0,0,Clouds,20-10-2012,16:00:00,4810
No,284.13,0,0,Clouds,20-10-2012,17:00:00,5125
No,283.14,0,0,Clouds,20-10-2012,18:00:00,4337
No,281.4,0,0,Clouds,20-10-2012,19:00:00,3644
No,280.47,0,0,Clouds,20-10-2012,20:00:00,3107
No,279.52,0,0,Clouds,20-10-2012,21:00:00,2929
No,278.85,0,0,Mist,20-10-2012,22:00:00,2865
No,278.12,0,0,Fog,20-10-2012,23:00:00,2340
No,,0,0,Mist,21-10-2012,00:00:00,1372
No,275.93,0,0,Fog,21-10-2012,08:00:00,1928
No,275.93,0,0,Mist,21-10-2012,08:00:00,1928
No,284.09,0,0,Clouds,21-10-2012,17:00:00,4695
No,282.6,0,0,Clouds,21-10-2012,18:00:00,4335
No,281.72,0,0,Clouds,21-10-2012,22:00:00,1583
No,281.26,0,0,Clouds,21-10-2012,23:00:00,959
No,281.29,0,0,Clouds,22-10-2012,00:00:00,498
No,281.01,0,0,Clouds,22-10-2012,01:00:00,306
No,280.57,0,0,Clouds,22-10-2012,02:00:00,259
No,280.54,0,0,Clouds,22-10-2012,03:00:00,324
No,279.37,0,0,Mist,22-10-2012,04:00:00,806
No,279.18,0,0,Mist,22-10-2012,05:00:00,2622
No,279.05,0,0,Mist,22-10-2012,06:00:00,5456
No,282.7,0,0,Clear,22-10-2012,10:00:00,4324
No,286.17,0,0,Clouds,22-10-2012,11:00:00,4378
No,288.61,0,0,,22-10-2012,12:00:00,4639
No,290.59,0,0,Clouds,22-10-2012,13:00:00,4546
No,292.21,0,0,Clouds,22-10-2012,14:00:00,5006
No,,0,0,Clouds,22-10-2012,15:00:00,5361
No,,0,0,Clouds,22-10-2012,16:00:00,6101
No,293.4,0,0,Clouds,22-10-2012,17:00:00,5781
No,291.47,0,0,Clouds,22-10-2012,18:00:00,4272
No,289.17,0,0,Clouds,22-10-2012,19:00:00,3091
No,287.28,0,0,Clear,22-10-2012,20:00:00,2434
No,286.1,0,0,Clear,22-10-2012,21:00:00,1984
No,285.45,0,0,Clouds,22-10-2012,22:00:00,1383
No,285.33,0,0,Clouds,22-10-2012,23:00:00,959
No,285.07,0,0,Clouds,23-10-2012,00:00:00,511
No,284.58,0,0,Clouds,23-10-2012,01:00:00,346
No,283.88,0,0,Clouds,23-10-2012,02:00:00,253
No,283.55,0,0,Clouds,23-10-2012,03:00:00,349
No,282.85,0,0,Clouds,23-10-2012,04:00:00,807
No,282.42,0,0,Clouds,23-10-2012,05:00:00,2669
No,282.13,0,0,Clouds,23-10-2012,06:00:00,5210
No,281.85,0,0,Clouds,23-10-2012,07:00:00,6083
No,281.85,0,0,Clouds,23-10-2012,08:00:00,5790
No,283.07,0,0,,23-10-2012,09:00:00,5484
No,284.53,0,0,Clouds,23-10-2012,10:00:00,4407
No,285.6,0,0,Clouds,23-10-2012,11:00:00,4725
No,286.63,0,0,Clouds,23-10-2012,12:00:00,4826
No,286.75,0,0,Rain,23-10-2012,13:00:00,4945
No,287.97,0,0,Clouds,23-10-2012,14:00:00,5065
No,288.54,0,0,Thunderstorm,23-10-2012,15:00:00,5618
No,,0,0,Clouds,23-10-2012,16:00:00,6094
No,,0,0,Clouds,23-10-2012,17:00:00,5844
No,,0,0,Clouds,23-10-2012,18:00:00,4649
No,287.59,0,0,Clouds,23-10-2012,19:00:00,3180
No,287.21,0,0,Clouds,23-10-2012,20:00:00,2963
No,286.29,0,0,Clouds,23-10-2012,21:00:00,2450
No,285.7,0,0,Clouds,23-10-2012,22:00:00,1613
No,285.61,0,0,Clouds,23-10-2012,23:00:00,1021
No,285.37,0,0,,24-10-2012,00:00:00,580
No,285.37,0,0,Mist,24-10-2012,00:00:00,580
No,285.51,0,0,Clouds,24-10-2012,01:00:00,298
No,285.6,0,0,Haze,24-10-2012,02:00:00,261
No,285.99,0,0,Mist,24-10-2012,03:00:00,408
No,285.99,0,0,Haze,24-10-2012,03:00:00,408
No,285.94,0,0,Mist,24-10-2012,04:00:00,793
No,285.94,0,0,Thunderstorm,24-10-2012,04:00:00,793
No,285.97,0,0,Mist,24-10-2012,05:00:00,2643
No,285.97,0,0,Rain,24-10-2012,05:00:00,2643
No,285.97,0,0,Thunderstorm,24-10-2012,05:00:00,2643
No,285.73,0,0,Mist,24-10-2012,06:00:00,5593
No,285.73,0,0,Thunderstorm,24-10-2012,06:00:00,5593
No,285.73,0,0,Rain,24-10-2012,06:00:00,5593
No,285.73,0,0,Thunderstorm,24-10-2012,06:00:00,5593
No,285.5,0,0,Rain,24-10-2012,07:00:00,5722
No,285.5,0,0,Mist,24-10-2012,07:00:00,5722
No,285.55,0,0,Drizzle,24-10-2012,08:00:00,5607
No,285.55,0,0,Mist,24-10-2012,08:00:00,5607
No,285.55,0,0,Rain,24-10-2012,08:00:00,5607
No,285.55,0,0,Thunderstorm,24-10-2012,08:00:00,5607
No,285.93,0,0,,24-10-2012,09:00:00,5492
No,285.93,0,0,Mist,24-10-2012,09:00:00,5492
No,285.93,0,0,Rain,24-10-2012,09:00:00,5492
No,286.34,0,0,Mist,24-10-2012,10:00:00,4542
No,286.82,0,0,Mist,24-10-2012,11:00:00,4720
No,286.82,0,0,Fog,24-10-2012,11:00:00,4720
No,,0,0,Mist,24-10-2012,12:00:00,4982
No,288.36,0,0,Haze,24-10-2012,12:00:00,4982
No,288.36,0,0,Fog,24-10-2012,12:00:00,4982
No,289.08,0,0,Haze,24-10-2012,13:00:00,5032
No,289.08,0,0,Mist,24-10-2012,13:00:00,5032
No,289.08,0,0,Fog,24-10-2012,13:00:00,5032
No,289.88,0,0,Mist,24-10-2012,14:00:00,5212
No,289.88,0,0,Haze,24-10-2012,14:00:00,5212
No,290.24,0,0,Mist,24-10-2012,15:00:00,5661
No,290.24,0,0,Haze,24-10-2012,15:00:00,5661
No,290.24,0,0,Rain,24-10-2012,15:00:00,5661
No,290.01,0,0,Mist,24-10-2012,16:00:00,5812
No,289.62,0,0,Haze,24-10-2012,17:00:00,5855
No,289.62,0,0,Mist,24-10-2012,17:00:00,5855
No,289.61,0,0,Haze,24-10-2012,18:00:00,4416
No,,0,0,Mist,24-10-2012,18:00:00,4416
No,289.06,0,0,Mist,24-10-2012,19:00:00,3118
No,288.34,0,0,Haze,24-10-2012,20:00:00,2877
No,288.34,0,0,,24-10-2012,20:00:00,2877
No,287.06,0,0,Mist,24-10-2012,21:00:00,2498
No,287.41,0,0,Mist,24-10-2012,22:00:00,1701
No,287.52,0,0,Mist,24-10-2012,23:00:00,1028
No,287.81,0,0,Mist,25-10-2012,00:00:00,578
No,287.29,0,0,Mist,25-10-2012,01:00:00,354
No,287.23,0,0,Mist,25-10-2012,02:00:00,272
No,286.44,0,0,Mist,25-10-2012,03:00:00,370
No,285.32,0,0,Mist,25-10-2012,04:00:00,809
No,285.32,0,0,Fog,25-10-2012,04:00:00,809
No,285.43,0,0,Mist,25-10-2012,05:00:00,2641
No,285.53,0,0,Mist,25-10-2012,06:00:00,4957
No,285.2,0,0,Mist,25-10-2012,07:00:00,6036
No,285.2,0,0,Fog,25-10-2012,07:00:00,6036
No,285.02,0,0,Mist,25-10-2012,08:00:00,5309
No,286.43,0,0,,25-10-2012,10:00:00,4438
No,,0,0,Mist,25-10-2012,11:00:00,4723
No,287.6,0,0,Mist,25-10-2012,12:00:00,4879
No,287.29,0,0,Clouds,25-10-2012,13:00:00,5062
No,286.41,0,0,Rain,25-10-2012,14:00:00,5450
No,286.41,0,0,Mist,25-10-2012,14:00:00,5450
No,286.41,0,0,Drizzle,25-10-2012,14:00:00,5450
No,286.41,0,0,Drizzle,25-10-2012,14:00:00,5450
No,285.8,0,0,Drizzle,25-10-2012,15:00:00,5888
No,285.8,0,0,Mist,25-10-2012,15:00:00,5888
No,285.8,0,0,Rain,25-10-2012,15:00:00,5888
No,285.8,0,0,Drizzle,25-10-2012,15:00:00,5888
No,285.8,0,0,Rain,25-10-2012,15:00:00,5888
No,285.29,0,0,Rain,25-10-2012,16:00:00,6473
No,285.29,0,0,Mist,25-10-2012,16:00:00,6473
No,285.29,0,0,Drizzle,25-10-2012,16:00:00,6473
No,284.77,0,0,Rain,25-10-2012,17:00:00,6488
No,284.77,0,0,Mist,25-10-2012,17:00:00,6488
No,284.77,0,0,Rain,25-10-2012,17:00:00,6488
No,,0,0,Drizzle,25-10-2012,18:00:00,5351
No,284.29,0,0,Mist,25-10-2012,18:00:00,5351
No,284.29,0,0,,25-10-2012,18:00:00,5351
No,284.29,0,0,Rain,25-10-2012,18:00:00,5351
No,283.79,0,0,Drizzle,25-10-2012,19:00:00,3500
No,283.79,0,0,Mist,25-10-2012,19:00:00,3500
No,283.79,0,0,Rain,25-10-2012,19:00:00,3500
No,283.44,0,0,Rain,25-10-2012,20:00:00,2856
No,283.44,0,0,Mist,25-10-2012,20:00:00,2856
No,283.44,0,0,Drizzle,25-10-2012,20:00:00,2856
No,283.22,0,0,Rain,25-10-2012,21:00:00,2587
No,283.22,0,0,Mist,25-10-2012,21:00:00,2587
No,283.22,0,0,Drizzle,25-10-2012,21:00:00,2587
No,282.82,0,0,Clouds,25-10-2012,22:00:00,1979
No,282.13,0,0,Clouds,25-10-2012,23:00:00,1284
No,281.05,0,0,Rain,26-10-2012,00:00:00,665
No,281.05,0,0,Rain,26-10-2012,00:00:00,665
No,281.05,0,0,Drizzle,26-10-2012,00:00:00,665
No,280.44,0,0,Drizzle,26-10-2012,01:00:00,432
No,280.44,0,0,Rain,26-10-2012,01:00:00,432
No,280.07,0,0,,26-10-2012,02:00:00,326
No,280.07,0,0,Mist,26-10-2012,02:00:00,326
No,280.07,0,0,Drizzle,26-10-2012,02:00:00,326
No,279.54,0,0,Rain,26-10-2012,03:00:00,380
No,279.54,0,0,Mist,26-10-2012,03:00:00,380
No,279.54,0,0,Drizzle,26-10-2012,03:00:00,380
No,279.54,0,0,Drizzle,26-10-2012,03:00:00,380
No,278.93,0,0,Rain,26-10-2012,04:00:00,705
No,278.93,0,0,Mist,26-10-2012,04:00:00,705
No,278.93,0,0,Rain,26-10-2012,04:00:00,705
No,278.93,0,0,Drizzle,26-10-2012,04:00:00,705
No,278.93,0,0,Drizzle,26-10-2012,04:00:00,705
No,278.27,0,0,Rain,26-10-2012,05:00:00,2430
No,278.27,0,0,Mist,26-10-2012,05:00:00,2430
No,278.27,0,0,Rain,26-10-2012,05:00:00,2430
No,278.27,0,0,Thunderstorm,26-10-2012,05:00:00,2430
No,278.07,0,0,Rain,26-10-2012,06:00:00,5426
No,278.07,0,0,Mist,26-10-2012,06:00:00,5426
No,278.07,0,0,,26-10-2012,06:00:00,5426
No,277.53,0,0,Rain,26-10-2012,07:00:00,6499
No,277.53,0,0,Rain,26-10-2012,07:00:00,6499
No,276.23,0,0,Rain,26-10-2012,08:00:00,5856
No,276.23,0,0,Mist,26-10-2012,08:00:00,5856
No,276.23,0,0,Rain,26-10-2012,08:00:00,5856
No,275.66,0,0,Rain,26-10-2012,09:00:00,5234
No,275.66,0,0,Mist,26-10-2012,09:00:00,5234
No,275.66,0,0,Snow,26-10-2012,09:00:00,5234
No,275.02,0,0,Rain,26-10-2012,10:00:00,4695
No,275.02,0,0,Mist,26-10-2012,10:00:00,4695
No,275.02,0,0,Rain,26-10-2012,10:00:00,4695
No,275.02,0,0,Snow,26-10-2012,10:00:00,4695
No,275.03,0,0,Rain,26-10-2012,11:00:00,5341
No,275.03,0,0,Snow,26-10-2012,11:00:00,5341
No,275.03,0,0,Mist,26-10-2012,11:00:00,5341
No,275.03,0,0,Rain,26-10-2012,11:00:00,5341
No,274.5,0,0,Mist,26-10-2012,12:00:00,5943
No,274.5,0,0,,26-10-2012,12:00:00,5943
No,275.01,0,0,Snow,26-10-2012,13:00:00,5874
No,275.38,0,0,Snow,26-10-2012,14:00:00,5879
No,275.38,0,0,Mist,26-10-2012,14:00:00,5879
No,275.85,0,0,Snow,26-10-2012,15:00:00,6060
No,276.56,0,0,Clouds,26-10-2012,16:00:00,6348
No,276.7,0,0,Clouds,26-10-2012,17:00:00,5955
No,276.71,0,0,Clouds,26-10-2012,18:00:00,5341
No,276.43,0,0,Clouds,26-10-2012,19:00:00,4144
No,276.23,0,0,Clouds,26-10-2012,20:00:00,3249
No,275.99,0,0,Clouds,26-10-2012,21:00:00,3017
No,276.28,0,0,Clouds,26-10-2012,22:00:00,2765
No,276.28,0,0,Clouds,26-10-2012,23:00:00,1894
No,276.01,0,0,Clouds,27-10-2012,00:00:00,1159
No,275.36,0,0,Clouds,27-10-2012,01:00:00,822
No,274.93,0,0,Clouds,27-10-2012,02:00:00,641
No,,0,0,Clouds,27-10-2012,03:00:00,411
No,274.01,0,0,Clear,27-10-2012,04:00:00,468
No,273.71,0,0,Clear,27-10-2012,05:00:00,723
No,273.43,0,0,Clear,27-10-2012,06:00:00,1415
No,273.65,0,0,Clouds,27-10-2012,07:00:00,2191
No,274.58,0,0,Clouds,27-10-2012,08:00:00,3185
No,275.39,0,0,Clouds,27-10-2012,09:00:00,4076
No,275.44,0,0,Clear,27-10-2012,10:00:00,4522
No,276.11,0,0,Clouds,27-10-2012,11:00:00,6012
No,276.48,0,0,Clouds,27-10-2012,12:00:00,5975
No,276.5,0,0,Clouds,27-10-2012,13:00:00,5307
No,276.56,0,0,,27-10-2012,14:00:00,4678
No,276.61,0,0,Clouds,27-10-2012,15:00:00,4405
No,276.9,0,0,Clouds,27-10-2012,16:00:00,4403
No,276.61,0,0,Clouds,27-10-2012,17:00:00,4311
No,276.34,0,0,Clouds,27-10-2012,18:00:00,4198
No,275.96,0,0,Clouds,27-10-2012,19:00:00,3475
No,275.6,0,0,Clouds,27-10-2012,20:00:00,3078
No,274.86,0,0,Clouds,27-10-2012,21:00:00,2931
No,274.05,0,0,Clouds,27-10-2012,22:00:00,2941
No,273.62,0,0,Clouds,27-10-2012,23:00:00,2240
No,273.52,0,0,Clouds,28-10-2012,00:00:00,1564
No,273.54,0,0,Clouds,28-10-2012,01:00:00,795
No,273.63,0,0,Clouds,28-10-2012,02:00:00,447
No,273.63,0,0,Clouds,28-10-2012,03:00:00,443
No,273.22,0,0,Clouds,28-10-2012,04:00:00,330
No,272.75,0,0,Clouds,28-10-2012,05:00:00,453
No,,0,0,Clouds,28-10-2012,06:00:00,755
No,271.06,0,0,Clouds,28-10-2012,07:00:00,953
No,270.68,0,0,,28-10-2012,08:00:00,1650
No,272.6,0,0,Clear,28-10-2012,09:00:00,2442
No,274.06,0,0,Clear,28-10-2012,10:00:00,3230
No,275.81,0,0,Clear,28-10-2012,11:00:00,3575
No,277.54,0,0,Clouds,28-10-2012,12:00:00,4139
No,278.54,0,0,Clouds,28-10-2012,13:00:00,3892
No,278.97,0,0,Clouds,28-10-2012,14:00:00,3989
No,278.91,0,0,Clouds,28-10-2012,15:00:00,4294
No,278.81,0,0,Clouds,28-10-2012,16:00:00,4521
No,278.27,0,0,Clouds,28-10-2012,17:00:00,4280
No,276.67,0,0,Clouds,28-10-2012,18:00:00,3945
No,275.86,0,0,Clouds,28-10-2012,19:00:00,3169
No,274.29,0,0,Clouds,28-10-2012,20:00:00,2772
No,273.37,0,0,Clouds,28-10-2012,21:00:00,2213
No,272.77,0,0,Clouds,28-10-2012,22:00:00,1570
No,272.01,0,0,Clouds,28-10-2012,23:00:00,1065
No,271.78,0,0,Clouds,29-10-2012,00:00:00,530
No,271.41,0,0,Haze,29-10-2012,01:00:00,331
No,271.46,0,0,Mist,29-10-2012,02:00:00,270
No,271.76,0,0,Clouds,29-10-2012,03:00:00,316
No,272.24,0,0,Clouds,29-10-2012,04:00:00,799
No,,0,0,Clouds,29-10-2012,05:00:00,2513
No,271.53,0,0,Clouds,29-10-2012,06:00:00,5503
No,271.46,0,0,Clouds,29-10-2012,07:00:00,6642
No,271.7,0,0,Clouds,29-10-2012,08:00:00,6195
No,273.26,0,0,Clouds,29-10-2012,09:00:00,5246
No,274.9,0,0,Clouds,29-10-2012,10:00:00,4460
No,276.33,0,0,Clouds,29-10-2012,11:00:00,4580
No,277.58,0,0,Snow,29-10-2012,12:00:00,4771
No,278.5,0,0,Clouds,29-10-2012,13:00:00,4836
No,279.3,0,0,Clouds,29-10-2012,14:00:00,5138
No,279.89,0,0,Clouds,29-10-2012,15:00:00,5606
No,280.11,0,0,Clouds,29-10-2012,16:00:00,6120
No,279.82,0,0,Clouds,29-10-2012,17:00:00,5985
No,278.69,0,0,Clouds,29-10-2012,18:00:00,4418
No,277.75,0,0,Clouds,29-10-2012,19:00:00,3089
No,,0,0,,29-10-2012,20:00:00,2636
No,276.61,0,0,Clouds,29-10-2012,21:00:00,2117
No,276.06,0,0,Clouds,29-10-2012,22:00:00,1437
No,275.22,0,0,Clouds,29-10-2012,23:00:00,920
No,274.75,0,0,Clouds,30-10-2012,00:00:00,600
No,274.24,0,0,Clouds,30-10-2012,01:00:00,393
No,273.47,0,0,Clouds,30-10-2012,02:00:00,298
No,273.5,0,0,Clear,30-10-2012,03:00:00,352
No,273.15,0,0,Clouds,30-10-2012,04:00:00,762
No,273,0,0,Clouds,30-10-2012,05:00:00,2519
No,272.69,0,0,Clouds,30-10-2012,06:00:00,5478
No,273.08,0,0,Clouds,30-10-2012,07:00:00,6728
No,273.91,0,0,Clouds,30-10-2012,08:00:00,5972
No,274.82,0,0,Clouds,30-10-2012,09:00:00,5280
No,276.16,0,0,Clouds,30-10-2012,10:00:00,4626
No,277.69,0,0,Clouds,30-10-2012,11:00:00,4947
No,278.47,0,0,Clouds,30-10-2012,12:00:00,5125
No,279.12,0,0,Clouds,30-10-2012,13:00:00,5130
No,279.28,0,0,,30-10-2012,14:00:00,5394
No,280.19,0,0,Clouds,30-10-2012,15:00:00,5837
No,280.5,0,0,Clouds,30-10-2012,16:00:00,6222
No,,0,0,Clouds,30-10-2012,17:00:00,5992
No,279.58,0,0,Clouds,30-10-2012,18:00:00,4578
No,278.78,0,0,Clouds,30-10-2012,19:00:00,3246
No,278.5,0,0,Clouds,30-10-2012,20:00:00,2834
No,276.93,0,0,Clouds,30-10-2012,21:00:00,2578
No,276.03,0,0,Clouds,30-10-2012,22:00:00,1979
No,275.01,0,0,Clouds,30-10-2012,23:00:00,1326
No,273.87,0,0,Clouds,31-10-2012,00:00:00,541
No,272.99,0,0,Clear,31-10-2012,01:00:00,346
No,272.41,0,0,,31-10-2012,02:00:00,265
No,272.31,0,0,Clear,31-10-2012,03:00:00,338
No,272.39,0,0,Clear,31-10-2012,04:00:00,765
No,271.73,0,0,Clear,31-10-2012,05:00:00,2611
No,271.54,0,0,Clear,31-10-2012,06:00:00,5577
No,271.12,0,0,Clear,31-10-2012,07:00:00,6908
No,271.17,0,0,Clouds,31-10-2012,08:00:00,6079
No,273.11,0,0,Clouds,31-10-2012,09:00:00,5309
No,276.01,0,0,Clouds,31-10-2012,10:00:00,4567
No,,0,0,Clouds,31-10-2012,11:00:00,4804
No,279.84,0,NA,Clouds,31-10-2012,12:00:00,5041
No,280.68,0,0,Clouds,31-10-2012,13:00:00,5051
No,281.22,0,0,Clouds,31-10-2012,14:00:00,5274
No,281.8,0,0,Clouds,31-10-2012,15:00:00,5936
No,282.2,0,0,Clouds,31-10-2012,16:00:00,6128
No,281.48,0,0,Clouds,31-10-2012,17:00:00,5821
No,280,0,0,Clouds,31-10-2012,18:00:00,4040
No,278.48,0,0,Clouds,31-10-2012,19:00:00,2711
No,276.86,0,0,,31-10-2012,20:00:00,2690
No,275.45,0,0,Clear,31-10-2012,21:00:00,2539
No,274.05,0,0,Clear,31-10-2012,22:00:00,1925
No,272.75,0,0,Clear,31-10-2012,23:00:00,1471
No,271.73,0,0,Clear,01-11-2012,00:00:00,716
No,270.91,0,0,Clear,01-11-2012,01:00:00,453
No,270.15,0,0,Clear,01-11-2012,02:00:00,324
No,269.68,0,0,Clear,01-11-2012,03:00:00,390
No,269.44,0,0,Clear,01-11-2012,04:00:00,775
No,,0,0,Clear,01-11-2012,05:00:00,2572
No,268.61,0,0,Clear,01-11-2012,06:00:00,5595
No,268.74,0,0,Clear,01-11-2012,07:00:00,6852
No,268.45,0,0,Clouds,01-11-2012,08:00:00,5892
No,270.9,0,0,Clear,01-11-2012,09:00:00,5327
No,273.45,0,0,Clear,01-11-2012,10:00:00,4756
No,275.9,0,0,,01-11-2012,11:00:00,5073
No,278.7,0,0,Clouds,01-11-2012,12:00:00,5286
No,280.25,0,0,Clouds,01-11-2012,13:00:00,5189
No,281.67,0,0,Clear,01-11-2012,14:00:00,5495
No,283.03,0,0,Clear,01-11-2012,15:00:00,5713
No,283.13,0,0,Clear,01-11-2012,16:00:00,6317
No,283.04,0,,Clouds,01-11-2012,17:00:00,6306
No,281.3,0,0,Clouds,01-11-2012,18:00:00,4867
No,279.84,0,0,Clouds,01-11-2012,19:00:00,3501
No,,0,0,Clouds,01-11-2012,20:00:00,3110
No,278.51,0,0,Clouds,01-11-2012,21:00:00,2727
No,279.26,0,0,Clouds,01-11-2012,22:00:00,1825
No,279.21,0,0,,01-11-2012,23:00:00,1222
No,278.85,0,0,Clouds,02-11-2012,00:00:00,611
No,277.59,0,0,Haze,02-11-2012,01:00:00,441
No,277.01,0,0,Clouds,02-11-2012,02:00:00,331
No,277.15,0,0,Clouds,02-11-2012,03:00:00,365
No,277.9,0,0,Clouds,02-11-2012,04:00:00,708
No,278.31,0,0,Clouds,02-11-2012,05:00:00,2379
No,278.63,0,0,Clouds,02-11-2012,06:00:00,5236
No,278.22,0,0,Clouds,02-11-2012,07:00:00,6509
No,277.58,0,0,Clouds,02-11-2012,08:00:00,5723
No,278.02,0,0,Clouds,02-11-2012,09:00:00,5239
No,278.37,0,0,Clouds,02-11-2012,10:00:00,4723
No,278.78,0,0,Clouds,02-11-2012,11:00:00,5330
No,278.78,0,0,Clouds,02-11-2012,12:00:00,5403
No,279.59,0,0,Clouds,02-11-2012,13:00:00,5446
No,,0,0,Clear,02-11-2012,14:00:00,5669
No,280,0,0,Clouds,02-11-2012,15:00:00,6093
No,279.76,0,0,Clouds,02-11-2012,16:00:00,6323
No,278.9,0,0,,02-11-2012,17:00:00,5856
No,277.06,0,0,Clouds,02-11-2012,18:00:00,4987
No,275.29,0,0,Clouds,02-11-2012,19:00:00,3681
No,274.98,0,0,Clouds,02-11-2012,20:00:00,2902
No,273.31,0,0,Clouds,02-11-2012,21:00:00,2929
No,272.77,0,0,Clear,02-11-2012,22:00:00,2728
No,272.06,0,0,Clear,02-11-2012,23:00:00,1693
No,272.01,0,0,Clouds,03-11-2012,00:00:00,1166
No,271.8,0,0,Clouds,03-11-2012,01:00:00,724
No,271.3,0,0,Clouds,03-11-2012,02:00:00,568
No,270.41,0,,Clouds,03-11-2012,03:00:00,343
No,269.9,0,0,Clouds,03-11-2012,04:00:00,383
No,,0,0,Clear,03-11-2012,05:00:00,703
No,269.39,0,0,Clouds,03-11-2012,06:00:00,1229
No,269.24,0,0,Clouds,03-11-2012,07:00:00,2057
No,268.99,0,0,Clouds,03-11-2012,08:00:00,3246
No,271.47,0,0,Clouds,03-11-2012,09:00:00,4390
No,272.85,0,0,Clouds,03-11-2012,10:00:00,4573
No,273.93,0,0,,03-11-2012,11:00:00,4269
No,274.85,0,0,Clouds,03-11-2012,12:00:00,4833
No,,0,0,Clouds,03-11-2012,13:00:00,4442
No,275.73,0,0,Clouds,03-11-2012,14:00:00,4397
No,275.9,0,0,Clouds,03-11-2012,15:00:00,4314
No,276.29,0,0,Clouds,03-11-2012,16:00:00,4413
No,276.41,0,0,Clouds,03-11-2012,17:00:00,4125
No,276.29,0,0,Clouds,03-11-2012,18:00:00,4004
No,276.13,0,0,Clouds,03-11-2012,19:00:00,3404
No,275.93,0,0,Clouds,03-11-2012,20:00:00,2777
No,275.93,0,,Clouds,03-11-2012,21:00:00,2579
No,275.67,0,0,Clouds,03-11-2012,22:00:00,2552
No,275.58,0,0,Clouds,03-11-2012,23:00:00,1952
No,275.67,0,0,Clouds,04-11-2012,00:00:00,2125
No,275.6,0,0,Clouds,04-11-2012,01:00:00,730
No,275.77,0,0,Clouds,04-11-2012,01:00:00,730
No,275.42,0,0,Clouds,04-11-2012,02:00:00,345
No,,0,0,Clouds,04-11-2012,03:00:00,223
No,275.33,0,0,Clouds,04-11-2012,05:00:00,488
No,275.08,0,0,Clouds,04-11-2012,06:00:00,710
No,275.08,0,0,Clouds,04-11-2012,07:00:00,1165
No,275.09,0,0,Rain,04-11-2012,08:00:00,2067
No,275.09,0,,Snow,04-11-2012,08:00:00,2067
No,275.44,0,0,Clouds,04-11-2012,09:00:00,2911
No,276.1,0,0,Clouds,04-11-2012,10:00:00,3527
No,276.45,0,0,Clouds,04-11-2012,11:00:00,3765
No,276.76,0,0,Clouds,04-11-2012,12:00:00,4063
No,277.11,0,0,Clouds,04-11-2012,13:00:00,4043
No,278.13,0,0,Clouds,04-11-2012,14:00:00,4200
No,278.44,0,0,Clouds,04-11-2012,15:00:00,4105
No,278.44,0,0,Clouds,04-11-2012,16:00:00,4015
No,278.09,0,0,Clouds,04-11-2012,17:00:00,3620
No,277.72,0,0,Clouds,04-11-2012,18:00:00,3652
No,277.41,0,0,Clouds,04-11-2012,19:00:00,2837
No,277.2,0,0,Clouds,04-11-2012,20:00:00,2446
No,,0,0,Clouds,04-11-2012,21:00:00,1950
No,276.7,0,0,Clouds,04-11-2012,22:00:00,1451
No,276.54,0,0,Rain,04-11-2012,23:00:00,999
No,276.07,0,0,Clouds,05-11-2012,00:00:00,1720
No,275.67,0,0,Clouds,05-11-2012,01:00:00,1299
No,274.97,0,0,Clouds,05-11-2012,02:00:00,304
No,274.86,0,0,Clouds,05-11-2012,03:00:00,412
No,273.45,0,0,Mist,05-11-2012,04:00:00,753
No,272.66,0,0,Clouds,05-11-2012,05:00:00,2562
No,272.18,0,0,Clouds,05-11-2012,06:00:00,5658
No,272.32,0,0,Clear,05-11-2012,07:00:00,6877
No,272.69,0,0,Clouds,05-11-2012,08:00:00,5981
No,274.26,0,0,Clouds,05-11-2012,09:00:00,4999
No,275.99,0,0,Clouds,05-11-2012,10:00:00,4408
No,277.35,0,0,Clouds,05-11-2012,11:00:00,4575
No,277.83,0,0,Clouds,05-11-2012,12:00:00,4710
No,278.47,0,0,Clouds,05-11-2012,13:00:00,4648
No,278.71,0,0,Clear,05-11-2012,14:00:00,4968
No,280.56,0,0,Clear,05-11-2012,16:00:00,6124
No,280.56,0,0,Clear,05-11-2012,17:00:00,6134
No,279.26,0,0,Clear,05-11-2012,18:00:00,4265
No,280.56,0,0,Clear,05-11-2012,20:00:00,2415
No,280.56,0,0,Clear,05-11-2012,21:00:00,1963
No,280.56,0,0,Clear,05-11-2012,22:00:00,1454
No,,0,0,Clear,05-11-2012,23:00:00,938
No,280.56,0,0,Clear,06-11-2012,00:00:00,537
